,Trust_Score,Kms_Driven,Year,RegState_Codes,Brand_Codes,Fuel_Codes,Trans_Codes,Model_Name,Price
2988,7.3,23652,2014,0,8,2,2,Grand,12.569843851339169
2989,6.7,23652,2015,0,23,0,2,Duster,13.502924950679589
2990,7.1,23645,2017,0,8,0,2,Creta,13.704758869347195
2991,7.3,21785,2017,0,8,2,2,Creta,13.693470599455027
2992,6.9,23652,2018,0,10,0,2,Compass,14.5848759112093
2993,6.6,32562,2018,0,8,2,2,Creta,14.033885959699274
2994,7.3,48799,2013,0,6,0,2,Ecosport,13.160577815201576
2995,7.2,48555,2012,0,7,2,2,Brio,12.192115698900968
2996,6.7,23652,2013,0,16,2,2,ALTO,12.029532345023078
2997,6.9,23700,2018,0,16,0,2,Swift,13.44373357875877
2998,6.9,32563,2017,0,16,2,2,Alto,12.490281192270361
2999,6.7,23652,2011,0,16,0,2,Swift,12.535182129200532
3000,6.0,22145,2013,0,26,0,2,Sumo,12.608743854333943
3001,6.0,21452,2008,0,8,2,2,Santro,11.838654485058912
3002,7.1,23652,2018,0,27,0,2,Innova,14.559062313117296
3003,6.6,25414,2017,0,27,0,2,Innova,14.442303169369225
3004,6.7,25414,2011,0,7,2,2,City,12.934360110219858
3005,7.1,23652,2016,0,16,0,2,Vitara,13.65016410537628
3006,6.7,23652,2016,0,6,0,2,EcoSport,13.631402606517092
3007,6.8,21555,2017,0,27,0,2,Innova,14.449467556157419
3008,7.1,17855,2017,0,27,0,2,Innova,14.453308862952506
3009,7.3,23652,2016,0,13,0,2,XUV500,14.106092172677537
3010,6.8,23652,2015,0,6,0,2,EcoSport,13.496577211848852
3011,6.7,23652,2013,0,16,2,2,Swift,12.750493574083054
3012,6.0,21145,2015,0,8,2,2,i20,12.991010182212985
3013,7.2,36525,2011,0,8,2,2,i20,12.691195771943791
3014,7.4,36254,2013,0,21,0,2,Sunny,12.932274936301944
3015,7.0,36525,2013,0,8,2,2,Grand,12.493819715869547
3016,7.1,23652,2013,0,8,2,2,i10,12.500013838753008
3017,6.8,36552,2016,0,8,2,2,Creta,13.800149173731574
3018,7.1,36525,2014,0,27,0,2,Fortuner,14.399191584031513
3019,7.0,32563,2016,0,8,0,2,Creta,13.794548378647423
3020,6.7,17855,2017,0,8,0,2,Creta,14.070089983668762
3021,6.9,36525,2016,0,8,0,2,Creta,13.929000837357107
3022,7.1,23652,2016,0,8,0,2,Creta,13.933960926460115
3023,6.7,32563,2018,0,27,0,2,Innova,14.435187716683071
3024,7.0,36525,2018,0,13,0,2,XUV500,14.270325673500384
3025,7.0,23652,2018,0,10,2,2,Compass,14.269577241031472
3026,6.9,17855,2017,0,13,0,2,TUV300,13.646839803558159
3027,7.1,17855,2017,0,7,2,2,City,13.641705829802435
3028,7.1,18744,2017,0,25,0,2,Rapid,13.686135088942077
3029,6.7,23652,2013,0,16,0,2,Swift,12.818337807960749
3030,6.8,23652,2013,0,28,0,2,Polo,12.857621488626984
3031,7.0,36524,2013,0,8,2,2,Eon,12.175170040790357
3032,6.8,36524,2013,0,16,2,2,Swift,12.748527741753625
3033,7.3,23652,2013,0,28,0,2,Polo,12.847960741643718
3034,6.7,36524,2013,0,6,0,2,EcoSport,13.165865297713445
3035,7.8,22855,2017,0,10,0,2,Compass,14.258215572569041
3036,6.6,25855,2017,0,8,0,2,Creta,14.103884391094455
3037,6.7,36525,2013,0,28,0,2,Polo,12.801637316498876
3038,7.1,36525,2012,0,8,2,2,i10,12.631787993159518
3039,7.0,23652,2017,0,8,2,2,i20,13.372480644929729
3040,7.3,36525,2014,0,23,0,2,Duster,13.075885837057823
3041,6.7,36525,2012,0,13,0,2,XUV500,13.402257703929594
3042,6.8,25414,2017,0,16,3,2,EECO,12.943624196233602
3043,7.1,36525,2010,0,13,0,2,Scorpio,12.830209990173557
3044,6.7,23652,2013,0,27,2,2,Etios,12.85239547843665
3045,7.3,36525,2013,0,16,2,2,Ritz,12.567094627393848
3046,6.9,36525,2017,0,8,0,2,i20,13.458345493936312
3047,6.7,40155,2012,0,25,0,2,Rapid,12.792992267992942
3048,7.1,32563,2018,0,16,0,2,S-Cross,13.697144727515992
3049,7.0,36525,2018,0,16,2,2,Swift,13.326576880614383
3050,6.7,7854,2018,0,23,2,2,KWID,12.982540233156374
3051,6.7,36521,2010,0,13,0,2,Scorpio,12.715489277132745
3052,8.0,32564,2013,0,16,0,2,Ertiga,13.139269657470688
3053,7.1,32541,2016,0,27,0,2,Innova,14.406023503184676
3054,6.9,36525,2017,0,16,0,2,Vitara,13.79971953341922
3055,7.2,25414,2017,0,13,0,2,XUV500,14.277548167558521
3056,7.1,36525,2016,0,8,2,2,Creta,13.79637768633169
3057,6.8,23625,2016,0,8,2,2,Creta,13.801338608606141
3058,6.7,23652,2011,0,6,0,2,Figo,13.395416466155886
3059,7.2,7855,2018,0,28,2,2,Polo,13.17636280690311
3060,6.6,24588,2017,0,8,2,2,Grand,13.279216687548237
3061,7.1,36525,2013,0,16,2,2,Wagon,12.427470674305921
3062,6.5,36525,2016,0,7,2,2,Brio,12.854661694225909
3063,6.6,32541,2009,0,8,2,2,i10,12.182527624204985
3064,6.8,23625,2013,0,16,2,2,Swift,12.75588049247451
3065,7.2,36525,2012,0,13,0,2,XUV500,13.407746810006605
3066,6.6,36525,2015,0,13,0,2,XUV500,13.863551870385642
3067,6.6,23652,2017,0,7,2,2,WR-V,13.49195533634276
3068,6.9,36525,2015,0,13,0,2,Scorpio,13.807711222061878
3069,7.1,18555,2017,0,16,0,2,Vitara,13.795451717848392
3070,7.2,19855,2017,0,23,0,2,Duster,13.649943458100115
3071,7.1,45888,2009,0,27,2,2,Innova,12.865350170457477
3072,6.7,7845,2018,0,7,2,2,Jazz,13.291776983897499
3073,6.6,24855,2017,0,8,2,2,i20,13.369485920888758
3074,7.2,29885,2015,0,16,2,2,Celerio,12.74244612581726
3075,6.0,21114,2015,0,16,2,2,Swift,13.182072756984926
3076,6.7,36525,2016,0,27,0,2,Innova,14.41898299975144
3077,7.9,11256,2017,0,13,0,2,XUV500,14.051266240929245
3078,7.2,25414,2014,0,27,0,2,Innova,13.890089133652495
3079,6.6,36525,2013,0,28,2,2,Polo,12.774161011027102
3080,6.6,36525,2016,0,23,0,2,Duster,13.73978866876217
3081,7.1,25414,2015,0,16,2,2,Celerio,12.753236948761852
3082,7.0,25414,2013,0,16,0,2,Ertiga,13.153325078617915
3083,7.0,25414,2013,0,16,2,2,Ritz,12.46100551933379
3084,7.0,41254,2011,0,16,2,2,Alto,11.861086266243637
3085,6.7,23652,2015,0,7,2,2,Jazz,13.084489117376062
3086,6.7,23652,2013,0,7,2,2,City,13.115493836042031
3087,6.8,23652,2015,0,7,2,2,City,13.492484514740038
3088,6.6,36525,2017,0,27,0,2,Fortuner,14.858411033020428
3089,7.0,36525,2015,0,27,0,2,Fortuner,14.606640706881146
3090,7.9,28790,2016,0,13,0,2,Scorpio,13.497101200861199
3091,6.9,23652,2017,0,16,2,2,Baleno,13.465836762972897
3092,7.4,32456,2010,0,27,0,2,Fortuner,13.929871745771358
3093,7.1,25414,2017,0,23,0,2,Duster,13.665951984923469
3094,7.0,23652,2016,0,27,0,2,Fortuner,14.72335370929021
3095,6.7,23652,2014,0,27,0,2,Innova,13.952788548318146
3096,6.9,21452,2018,0,10,0,2,Compass,14.605576169853045
3097,6.7,24552,2017,0,27,0,2,Innova,14.23967965086621
3098,6.6,23652,2017,0,16,2,2,Swift,13.38366861976735
3099,6.6,23652,2017,0,6,0,2,EcoSport,13.60481668677361
3100,6.9,36522,2017,0,8,2,2,Creta,13.92159880875864
3101,6.8,32563,2016,0,27,0,2,Innova,14.39530145283633
3102,7.2,23652,2013,0,27,0,2,Fortuner,14.254187335389554
3103,7.0,23652,2013,0,27,0,2,Innova,13.504469782868542
3104,6.4,23652,2019,0,27,0,2,Innova,14.40454422281645
3105,6.9,24522,2017,0,16,0,2,Vitara,13.672257779705198
3106,6.7,23652,2013,0,13,0,2,XUV500,13.596894243232068
3107,8.0,29874,2015,0,27,0,2,Innova,13.8501081007153
3108,7.9,39874,2011,0,27,0,2,Innova,13.674702468568093
3109,6.8,37875,2013,0,6,0,2,Ecosport,13.184242741114575
3110,6.8,23525,2018,0,27,0,2,Innova,14.561460792650767
3111,7.1,23652,2015,0,27,0,2,Fortuner,14.56825406712247
3112,8.0,51235,2008,0,27,0,2,Innova,13.14284224658565
3113,6.5,32452,2016,0,8,0,2,Xcent,13.24116988913035
3114,7.1,25414,2015,0,7,0,2,City,13.636351594894572
3115,7.0,24563,2015,0,20,0,2,Pajero,14.414458041905142
3116,7.1,25414,2015,0,8,0,2,Creta,13.72556725070095
3117,7.1,25414,2012,0,27,0,2,Fortuner,14.264210108299277
3118,7.1,23625,2012,0,13,0,2,XUV500,13.493673108522444
3119,7.9,34526,2015,0,21,0,2,Terrano,13.570107338299207
3120,6.7,25414,2017,0,16,0,2,Swift,13.32109619639619
3121,6.7,23665,2016,0,8,0,2,Creta,13.832286059114171
3122,6.7,23652,2016,0,8,0,2,Creta,13.98163159208652
3123,7.2,23652,2012,0,27,0,2,Fortuner,14.11128058455745
3124,7.0,23652,2017,0,27,0,2,Fortuner,14.85546601660977
3125,6.7,23652,2011,0,27,0,2,Fortuner,14.032891135197305
3126,6.9,23652,2017,0,27,0,2,Innova,14.296651313542743
3127,7.9,32466,2014,0,7,0,2,Mobilio,13.408020400827686
3128,6.7,32365,2013,0,13,0,2,XUV500,13.66721354528212
3129,6.9,29785,2015,0,27,0,2,Innova,13.918870072954933
3130,7.2,36525,2012,0,27,0,2,Innova,13.63703917971133
3131,7.0,25414,2012,0,13,0,2,XUV500,13.495520146757443
3132,6.9,25414,2016,0,8,2,2,Creta,13.819166865517749
3133,7.0,23652,2016,0,7,2,2,Amaze,13.142912784614495
3134,6.6,23625,2017,0,13,0,2,XUV500,14.033758947500306
3135,6.6,23652,2017,0,8,2,2,Creta,13.90902731236039
3136,7.1,25632,2013,0,16,2,2,Ritz,12.434132093997983
3137,8.0,25464,2016,0,7,2,2,City,13.442990744463705
3138,6.9,36525,2016,0,27,0,2,Innova,14.407329637299753
3139,6.8,36525,2018,0,27,0,2,Innova,14.65306539458014
3140,7.0,36525,2011,0,27,0,2,Fortuner,14.031134709317126
3141,6.8,36525,2014,0,27,0,2,Fortuner,14.500748543136027
3142,6.8,23652,2013,0,13,0,2,XUV500,13.670484785914017
3143,7.0,37855,2013,0,8,2,2,i20,12.893068445080555
3144,6.7,40125,2013,0,27,0,2,Innova,13.64471037451743
3145,6.9,23652,2013,0,27,0,2,Innova,13.834555054814922
3146,7.0,25414,2013,0,27,0,2,Innova,13.51064434698038
3147,6.5,23652,2018,0,16,2,2,Wagon,12.980115247023422
3148,7.1,23652,2009,0,27,0,2,Innova,12.975798849822445
3149,7.2,23652,2015,0,27,0,2,Innova,13.823172132999078
3150,6.6,23652,2017,0,27,0,2,Innova,14.568609663542654
3151,7.1,23652,2015,0,16,2,2,Ciaz,13.307813368872814
3152,7.1,23652,2016,0,13,0,2,XUV500,14.045273751024874
3153,7.1,57855,2009,0,7,2,2,Civic,12.544460902554261
3154,6.6,23652,2014,0,8,0,2,Grand,12.928557730149048
3155,7.4,23652,2013,0,8,2,2,Eon,12.052210257476181
3156,7.2,36525,2000,0,27,0,2,Qualis,10.878311308595936
3157,7.1,23652,2011,0,16,2,2,Alto,11.870508996018653
3158,6.9,36525,2017,0,27,0,2,Innova,14.55695921187517
3159,7.3,47899,2014,0,28,2,2,Vento,13.177938093412171
3160,6.6,23652,2017,0,16,2,2,Wagon,12.934135613255057
3161,6.6,25414,2017,0,16,2,2,Swift,13.30244409205249
3162,6.5,18966,2018,0,7,2,2,City,13.733871994256269
3163,7.2,23652,2016,0,16,2,2,Celerio,12.829368550565533
3164,6.5,21452,2018,0,27,0,2,Innova,14.559062313117296
3165,7.0,26411,2017,0,13,0,2,Xylo,13.841938249799552
3166,6.9,23652,2014,0,8,2,2,Santro,12.387097528672761
3167,6.7,23652,2016,0,8,2,2,Creta,13.812414770956803
3168,6.6,25636,2016,0,6,2,2,EcoSport,13.59121509345273
3169,6.7,32563,2013,0,13,0,2,XUV500,13.659606174630873
3170,6.7,36525,2011,0,27,0,2,Innova,13.424541374420608
3171,6.7,23652,2016,0,27,0,2,Innova,14.414282221786253
3172,6.7,23652,2015,0,16,0,2,Swift,13.08479649591723
3173,6.0,21452,2009,0,8,2,2,i10,12.16823058160317
3174,6.4,25635,2018,0,8,0,2,Creta,14.168583522557228
3175,6.7,36525,2018,0,8,0,2,Creta,14.071924074878996
3176,7.1,23652,2018,0,27,0,2,Innova,14.382637495031132
3177,6.6,25636,2018,0,27,0,2,Innova,14.385807385674802
3178,7.0,23652,2016,0,8,0,2,Creta,13.930971789206522
3179,6.7,23652,2014,0,13,0,2,XUV500,13.801874001321364
3180,6.9,21452,2018,0,10,0,2,Compass,14.5848759112093
3181,7.3,51855,2013,0,8,2,2,i10,12.580504498258147
3182,6.5,36525,2017,0,16,2,2,Baleno,13.297462246608294
3183,6.5,25414,2018,0,13,0,2,TUV300,13.81256723062299
3184,7.0,25414,2017,0,13,0,2,Thar,13.412642075703376
3185,6.9,41254,2016,0,8,0,2,Verna,13.62074914602151
3186,7.1,25414,2013,0,20,0,2,Pajero,14.195214682977488
3187,7.4,55788,2010,0,8,0,2,I20,12.661362303281532
3188,7.2,72899,2008,0,8,2,2,i10,12.005570824696788
3189,6.6,23652,2017,0,27,0,2,Innova,14.556043106906127
3190,6.8,25414,2014,0,27,0,2,Fortuner,14.486468876433024
3191,6.8,25414,2015,0,13,0,2,XUV500,13.934649118925417
3192,6.7,25414,2014,0,13,0,2,XUV500,13.815953459868744
3193,7.1,41256,2016,0,27,0,2,Innova,14.045891853501788
3194,7.2,41256,2012,0,13,0,2,XUV500,13.509285624377608
3195,7.0,41256,2016,0,27,2,2,Innova,14.05832025667347
3196,7.0,25635,2017,0,8,2,2,i20,13.49206312906575
3197,7.1,32652,2013,0,23,0,2,Duster,13.366662366044658
3198,6.6,41254,2014,0,27,0,2,Fortuner,14.505821219404863
3199,7.0,25414,2014,0,13,0,2,XUV500,13.815953459868744
3200,6.9,25414,2017,0,8,2,2,Verna,13.742369810205883
3201,6.5,23652,2018,0,10,0,2,Compass,14.698747378813886
3202,7.0,36525,2015,0,16,2,2,Baleno,13.19314611279545
3203,7.1,25414,2013,0,23,0,2,Duster,13.453176775816713
3204,6.8,23652,2015,0,13,0,2,XUV500,13.893755959142007
3205,7.2,23652,2012,0,8,2,2,i20,12.598780052472849
3206,6.8,36525,2011,0,8,2,2,i10,12.407923099349137
3207,7.2,41256,2010,0,16,2,2,Omni,11.53960634355156
3208,6.7,36245,2016,0,27,0,2,Innova,14.307653543012664
3209,6.5,42562,2017,0,16,0,2,Swift,13.394862266480617
3210,6.7,23645,2014,0,16,0,2,Swift,12.987063564903846
3211,6.9,14254,2012,0,27,0,2,Fortuner,14.324535361225912
3212,6.7,23652,2011,0,27,0,2,Fortuner,14.308623229541418
3213,7.1,41256,2014,0,28,2,2,Polo,12.81041047006812
3214,6.9,23652,2015,0,13,0,2,XUV500,13.958745592600932
3215,6.6,23652,2017,0,13,0,2,XUV500,14.075133375790783
3216,6.9,54142,2016,0,27,0,2,Innova,14.196625594808088
3217,7.2,25414,2015,0,13,0,2,XUV500,13.852604973686999
3218,7.1,23652,2013,0,27,0,2,Fortuner,14.620639535040755
3219,6.8,36525,2012,0,16,2,2,A-star,12.212477093203168
3220,6.9,23652,2011,0,16,2,2,Wagon,12.16800726472338
3221,7.1,23652,2011,0,16,2,2,Swift,12.543080452993431
3222,7.1,23652,2015,0,13,0,2,Scorpio,13.840914137270099
3223,7.1,23652,2016,0,8,2,2,Creta,13.866573375794143
3224,6.6,41256,2017,0,27,2,2,Innova,14.226790062990908
3225,6.8,41256,2013,0,16,0,2,Swift,13.028771121124016
3226,6.7,41256,2017,0,16,0,2,Vitara,13.8426032149718
3227,7.2,23652,2013,0,8,2,2,Verna,13.198440694838334
3228,7.1,25415,2007,0,16,3,2,Alto,11.5517518696249
3229,7.2,25414,2013,0,16,2,2,Wagon,12.449179595529877
3230,6.9,25414,2017,0,8,2,2,Creta,13.974429565511526
3231,6.6,23652,2018,0,23,0,2,Duster,13.782986333200329
3232,6.8,23652,2016,0,28,0,2,Ameo,13.15110825626708
3233,7.2,23652,2016,0,8,0,2,Verna,13.508350685454234
3234,7.0,23652,2012,0,27,0,2,Innova,13.501692565187767
3235,7.1,23252,2012,0,27,0,2,Innova,13.550367235489782
3236,6.7,41256,2014,0,27,0,2,Fortuner,14.505821219404863
3237,7.2,23652,2015,0,0,0,2,Q3,14.624808331359455
3238,7.2,25414,2014,0,7,2,2,Brio,12.75240922518583
3239,6.8,25414,2013,0,13,0,2,XUV500,13.692847886224852
3240,6.8,21452,2013,0,13,0,2,XUV500,13.6945320472112
3241,7.0,25414,2016,0,8,2,2,Creta,13.831437055314472
3242,6.9,23652,2014,0,15,0,2,Rexton,13.900393838829443
3243,7.0,23652,2016,0,13,0,2,XUV500,13.900147618494074
3244,6.8,41256,2015,0,13,0,2,XUV500,13.938571198089772
3245,7.0,23652,2012,0,13,0,2,XUV500,13.517832020261817
3246,6.8,32563,2017,0,10,0,2,Compass,14.240111404380915
3247,7.0,25414,2016,0,8,2,2,Creta,13.835014120937334
3248,7.0,41256,2015,0,13,0,2,XUV500,13.913205165487309
3249,7.0,23652,2016,0,13,0,2,XUV500,14.157908062604864
3250,7.2,23652,2015,0,27,0,2,Innova,13.87014456594903
3251,6.8,23652,2014,0,13,0,2,XUV500,13.827613026751907
3252,7.1,23652,2014,0,13,0,2,XUV500,13.827613026751907
3253,7.2,23652,2016,0,8,0,2,Creta,13.840484106698147
3254,6.9,23652,2016,0,13,0,2,Scorpio,14.038834892936134
3255,7.0,25414,2012,0,25,0,2,Rapid,12.815120568398443
3256,7.0,41254,2015,0,8,0,2,Creta,13.837615435009324
3257,7.1,25414,2016,0,27,0,2,Innova,14.211276110439202
3258,6.7,25414,2014,0,16,2,2,Swift,13.102470826065103
3259,6.9,23652,2017,0,16,2,2,Alto,12.582081479473944
3260,7.2,41256,2011,0,16,2,2,Swift,12.789770406692023
3261,7.2,23652,2015,0,7,2,2,Jazz,13.104993388841802
3262,7.1,41236,2007,0,16,2,2,800,11.004679843467624
3263,7.0,41552,2017,0,6,2,2,Figo,13.086443929074987
3264,7.2,36525,2014,0,16,2,2,ALTO,12.173435811003877
3265,6.7,36985,2015,0,16,2,2,Swift,13.08478195987147
3266,6.9,45892,2016,0,6,0,2,EcoSport,13.689155638459964
3267,7.1,24589,2014,0,16,2,2,ALTO,12.17840335703266
3268,7.0,23652,2015,0,8,0,2,Creta,13.860021101416173
3269,7.1,25414,2007,0,27,0,2,Innova,13.14119298244825
3270,6.8,32352,2017,0,13,0,2,TUV300,13.635446850309494
3271,7.2,25414,2015,0,13,0,2,XUV500,13.857667341257505
3272,7.0,41256,2013,0,27,0,2,Fortuner,14.377853481026841
3273,7.1,23652,2014,0,16,0,2,Ertiga,13.335763616435548
3274,6.6,26525,2015,0,27,0,2,Fortuner,14.593043463170318
3275,6.6,41254,2014,0,13,0,2,XUV500,13.81008687635797
3276,7.0,54142,2014,0,13,0,2,XUV500,13.806291189892708
3277,7.1,32652,2014,0,27,0,2,Fortuner,14.484881306112587
3278,7.9,24536,2014,0,13,0,2,XUV500,13.7496730601884
3279,7.2,25412,2014,0,16,2,2,Swift,12.99727623156247
3280,6.9,41254,2013,0,27,0,2,Fortuner,14.403071641869358
3281,6.4,23652,2018,0,13,0,2,TUV300,13.938137841283535
3282,6.5,23652,2017,0,23,0,2,Captur,14.150232692621469
3283,7.0,23662,2012,0,7,2,2,Accord,13.465849530333848
3284,6.9,23652,2017,0,10,0,2,Compass,14.35353550355674
3285,7.1,23652,2017,0,27,0,2,Innova,14.48089129404939
3286,6.8,23652,2016,0,27,0,2,Innova,14.14027668754473
3287,7.0,25486,2010,0,16,2,2,Swift,12.46125347851478
3288,6.8,41254,2016,0,13,0,2,Scorpio,13.94709042259616
3289,6.9,25414,2013,0,27,0,2,Fortuner,14.40395089806309
3290,6.9,41254,2013,0,27,0,2,Fortuner,14.372866079134514
3291,7.1,25414,2014,0,13,0,2,XUV500,13.815953459868744
3292,7.1,25414,2013,0,28,0,2,Polo,12.868971936482401
3293,6.7,41236,2013,0,26,0,2,Safari,13.447222730468642
3294,7.1,23652,2012,0,27,0,2,Innova,13.582296468572297
3295,7.1,26625,2013,0,27,0,2,Innova,13.668074948169899
3296,7.1,23652,2016,0,27,0,2,Innova,14.005954042427305
3297,7.0,25415,2014,0,16,2,2,Alto,12.232032747199705
3298,6.7,41256,2013,0,16,0,2,Swift,13.142977440103621
3299,6.7,24175,2017,0,27,0,2,Innova,14.356118842408785
3300,7.0,23652,2017,0,27,2,2,Corolla,14.09319683852955
3301,7.0,25414,2013,0,27,0,2,Innova,13.706174372014344
3302,7.1,23652,2016,0,27,0,2,Innova,14.222626968588333
3303,6.9,41256,2016,0,27,0,2,Innova,14.101332150796654
3304,6.8,41236,2013,0,27,0,2,Fortuner,14.408541226789408
3305,7.0,25636,2015,0,16,0,2,Swift,13.10993243237028
3306,6.8,25365,2013,0,16,2,2,Swift,12.760147395946756
3307,7.1,41256,2013,0,16,2,2,Alto,12.107262849205192
3308,7.0,41236,2013,0,16,2,2,Wagon,12.501328464618506
3309,7.0,36522,2016,0,8,0,2,Creta,13.981327493058014
3310,6.7,23652,2015,0,16,2,2,Ertiga,13.294171528181378
3311,6.7,41525,2014,0,16,2,2,Wagon,12.637579049841898
3312,7.0,36954,2011,0,16,2,2,Wagon,12.16604200447382
3313,6.5,46625,2014,0,16,2,2,Wagon,12.625223672742901
3314,7.0,23652,2014,0,27,0,2,Fortuner,14.380232146231673
3315,6.7,23652,2017,0,27,0,2,Fortuner,14.894459789595823
3316,7.0,23652,2015,0,27,0,2,Innova,13.87014456594903
3317,6.9,25625,2016,0,27,0,2,Innova,14.004269682416654
3318,6.6,21452,2017,0,27,0,2,Fortuner,14.999221367500937
3319,7.2,41252,2015,0,26,0,2,Safari,13.418687499539981
3320,7.0,36525,2014,0,28,0,2,Polo,13.067624152612478
3321,7.1,36525,2014,0,13,0,2,XUV500,13.759674328476763
3322,8.2,32568,2013,0,28,2,2,Polo,12.771173363696166
3323,7.0,23652,2011,0,27,0,2,Innova,13.461862457082148
3324,7.1,41256,2015,0,13,0,2,XUV500,13.856525813808357
3325,6.9,25414,2016,0,26,2,2,Tiago,12.73936499179608
3326,7.1,41562,2015,0,26,2,2,Zest,12.846377964870586
3327,6.7,23625,2017,0,8,0,2,i20,13.686980352813121
3328,7.0,41256,2017,0,8,2,2,Grand,13.290295230562142
3329,6.9,36525,2016,0,16,0,2,Vitara,13.68881858027111
3330,7.0,23641,2012,0,16,2,2,Eeco,12.062369697584154
3331,6.9,25414,2014,0,13,0,2,XUV500,13.815953459868744
3332,6.8,25414,2018,0,27,0,2,Innova,14.55647314205454
3333,7.0,25414,2016,0,27,0,2,Innova,14.310930318485406
3334,7.2,23652,2014,0,23,0,2,Duster,13.239904606049976
3335,6.7,35258,2014,0,13,0,2,XUV500,13.505300628147879
3336,5.8,24835,2017,0,6,0,2,EcoSport,13.739169324707552
3337,8.3,42000,2011,0,8,2,2,i20,11.884489021402711
3338,6.9,33434,2018,0,28,2,2,Polo,13.493926933836812
3339,8.2,12000,2014,0,23,0,2,Duster,12.611537753638338
3340,6.7,41525,2015,0,16,2,2,Swift,13.08518681355354
3341,7.0,41569,2014,0,8,2,2,i10,12.637575802187111
3342,7.0,23652,2015,0,13,0,2,XUV500,14.002973873232943
3343,6.7,41256,2013,0,16,2,2,Swift,12.763938331501578
3344,7.2,23652,2012,0,27,0,2,Innova,13.501692565187767
3345,6.9,25414,2013,0,16,0,2,Swift,12.91505134366282
3346,7.8,80000,2009,0,5,2,2,Linea,12.128111104060462
3347,9.0,12500,2016,0,13,2,2,KUV,12.736700896592344
3348,8.1,15584,2018,0,26,2,2,Nexon,13.639965985449344
3349,6.8,17000,2015,0,23,2,2,KWID,12.581078546153629
3350,5.9,72000,2005,0,16,2,2,Wagon,11.512925464970229
3351,7.7,45000,2007,0,16,2,2,Zen,12.206072645530174
3352,5.9,50000,2016,0,26,0,2,Zest,13.028492161794258
3353,7.6,18000,2016,0,16,2,2,Ertiga,13.567049198665774
3354,5.9,35000,2013,0,16,2,2,Wagon,12.765688433465597
3355,6.3,12479,2012,0,16,2,2,Alto,12.449018824140563
3356,5.4,60000,2006,0,8,2,2,Santro,11.918390573078392
3357,6.5,57155,2010,0,16,2,2,Zen,11.982929094215963
3358,6.3,58679,2010,0,16,2,2,Alto,11.918390573078392
3359,7.5,2000,2018,0,16,2,2,Baleno,13.753635154246187
3360,8.7,23000,2016,0,13,0,2,XUV500,14.100689500197937
3361,6.4,120000,2007,0,26,0,2,Indica,10.714417768752456
3362,6.0,60000,2016,0,26,0,2,Indica,12.611537753638338
3363,7.0,50200,2013,0,16,0,2,Swift,13.235692062711331
3364,6.6,45000,2007,0,16,2,2,Alto,11.77528972943772
3365,6.9,23652,2014,0,27,0,2,Innova,13.87898757840928
3366,7.4,23652,2015,0,27,0,2,Innova,13.909884845412485
3367,5.7,55630,2009,0,16,2,2,Swift,12.644327576461329
3368,5.8,46811,2011,0,28,0,2,Polo,12.834681304952548
3369,6.3,2552,2015,0,16,2,2,Swift,13.281075068559149
3370,5.8,132000,2013,0,13,0,2,Scorpio,13.527828485512494
3371,8.7,40000,2006,0,8,2,2,Santro,11.678439903447801
3372,7.9,48000,2012,0,7,2,2,City,13.44096255249083
3373,5.8,63645,2011,0,16,0,2,Swift,13.017002861746503
3374,6.0,81450,2010,0,16,2,2,Swift,12.604848765487542
3375,8.0,69345,2012,0,16,2,2,Ritz,12.86099861326992
3376,6.0,17789,2014,0,16,0,2,Swift,13.407542319637992
3377,7.2,48585,2013,0,23,0,2,Duster,13.545169261408335
3378,7.2,45854,2013,0,6,0,2,Figo,12.622131441849207
3379,5.6,54376,2013,0,16,0,2,Swift,13.17115354157376
3380,6.1,38740,2013,0,16,2,2,Alto,12.542544882151386
3381,6.4,28353,2014,0,16,2,2,Omni,12.345834587905333
3382,5.4,97461,2013,0,16,0,2,Swift,13.005829561148378
3383,5.8,55753,2010,0,16,2,2,Alto,12.254862809699606
3384,6.6,31914,2007,0,16,2,2,Zen,12.043553716032399
3385,6.7,12000,2014,0,7,2,2,Brio,12.779873068457553
3386,6.5,65746,2012,0,8,2,2,Eon,12.254862809699606
3387,6.6,39858,2014,0,8,2,2,Grand,12.887986973156991
3388,6.9,39858,2013,0,2,2,2,Enjoy,12.652132522344763
3389,6.7,35345,2004,0,16,2,2,Zen,11.695247021764184
3390,7.0,29858,2015,0,8,2,2,Xcent,13.121683146099464
3391,7.0,21458,2016,0,16,0,2,Vitara,13.776338243639751
3392,7.0,62123,2012,0,13,0,2,XUV500,13.701818766742296
3393,5.9,53476,2008,0,13,0,2,Scorpio,12.971540487669746
3394,5.9,55000,2011,0,16,3,2,Eeco,12.323855681186558
3395,5.7,56437,2006,0,16,2,2,Alto,11.77528972943772
3396,5.8,47455,2012,0,16,0,2,Ertiga,13.386264921190707
3397,5.9,12113,2015,0,16,2,2,Celerio,12.863592648446968
3398,6.5,13939,2015,0,16,2,2,Omni,12.106252310247962
3399,7.4,31456,2011,0,8,2,2,i20,12.619069320053685
3400,6.3,70000,2011,0,26,0,2,Indica,12.013700752882718
3401,6.9,18999,2017,0,16,0,2,Vitara,13.689212371091568
3402,6.6,69858,2009,0,7,3,2,City,12.865238960924378
3403,6.9,19852,2014,0,16,0,2,Swift,13.29274223656656
